system:index,Date,District,EVI,Month,NDVI,Year,.geo
2016_07_27_0,2016-07-27,Matale,0.3424,7,0.4743,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_07_27_1,2016-07-27,Anuradhapura,0.3535,7,0.6467,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_07_27_2,2016-07-27,Polonnaruwa,0.4456,7,0.6283,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_07_27_3,2016-07-27,Hambantota,,7,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_07_27_4,2016-07-27,Monaragala,0.5161,7,0.6965,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_07_27_5,2016-07-27,Jaffna,0.3603,7,0.4935,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_08_12_0,2016-08-12,Matale,0.2224,8,0.3484,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_08_12_1,2016-08-12,Anuradhapura,0.3569,8,0.524,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_08_12_2,2016-08-12,Polonnaruwa,0.4545,8,0.6118,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_08_12_3,2016-08-12,Hambantota,,8,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_08_12_4,2016-08-12,Monaragala,0.4486,8,0.6873,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_08_12_5,2016-08-12,Jaffna,0.3432,8,0.4433,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_08_28_0,2016-08-28,Matale,0.2474,8,0.3712,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_08_28_1,2016-08-28,Anuradhapura,0.3881,8,0.5595,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_08_28_2,2016-08-28,Polonnaruwa,0.3513,8,0.5406,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_08_28_3,2016-08-28,Hambantota,,8,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_08_28_4,2016-08-28,Monaragala,0.4455,8,0.6242,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_08_28_5,2016-08-28,Jaffna,0.3419,8,0.485,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_09_13_0,2016-09-13,Matale,0.2475,9,0.3448,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_09_13_1,2016-09-13,Anuradhapura,0.3252,9,0.4405,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_09_13_2,2016-09-13,Polonnaruwa,0.3235,9,0.4819,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_09_13_3,2016-09-13,Hambantota,,9,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_09_13_4,2016-09-13,Monaragala,0.363,9,0.579,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_09_13_5,2016-09-13,Jaffna,0.3758,9,0.6729,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_09_29_0,2016-09-29,Matale,0.2137,9,0.4084,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_09_29_1,2016-09-29,Anuradhapura,0.2972,9,0.4937,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_09_29_2,2016-09-29,Polonnaruwa,0.307,9,0.4737,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_09_29_3,2016-09-29,Hambantota,,9,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_09_29_4,2016-09-29,Monaragala,0.2865,9,0.452,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_09_29_5,2016-09-29,Jaffna,0.1629,9,0.2609,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_10_15_0,2016-10-15,Matale,0.206,10,0.3872,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_10_15_1,2016-10-15,Anuradhapura,0.3602,10,0.5357,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_10_15_2,2016-10-15,Polonnaruwa,0.3696,10,0.5641,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_10_15_3,2016-10-15,Hambantota,,10,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_10_15_4,2016-10-15,Monaragala,0.262,10,0.4566,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_10_15_5,2016-10-15,Jaffna,0.2983,10,0.5666,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_10_31_0,2016-10-31,Matale,0.3539,10,0.5847,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_10_31_1,2016-10-31,Anuradhapura,0.3505,10,0.6049,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_10_31_2,2016-10-31,Polonnaruwa,0.3287,10,0.6107,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_10_31_3,2016-10-31,Hambantota,,10,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_10_31_4,2016-10-31,Monaragala,0.4108,10,0.7689,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_10_31_5,2016-10-31,Jaffna,0.367,10,0.4569,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_11_16_0,2016-11-16,Matale,0.3052,11,0.5975,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_11_16_1,2016-11-16,Anuradhapura,0.3902,11,0.6636,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_11_16_2,2016-11-16,Polonnaruwa,0.2108,11,0.2904,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_11_16_3,2016-11-16,Hambantota,,11,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_11_16_4,2016-11-16,Monaragala,0.5883,11,0.8997,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_11_16_5,2016-11-16,Jaffna,0.1038,11,0.1478,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_12_02_0,2016-12-02,Matale,0.3421,12,0.5283,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_12_02_1,2016-12-02,Anuradhapura,0.3856,12,0.6052,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_12_02_2,2016-12-02,Polonnaruwa,0.3383,12,0.5984,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_12_02_3,2016-12-02,Hambantota,,12,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_12_02_4,2016-12-02,Monaragala,0.3038,12,0.6464,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_12_02_5,2016-12-02,Jaffna,0.3181,12,0.5626,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2016_12_18_0,2016-12-18,Matale,0.2437,12,0.4225,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2016_12_18_1,2016-12-18,Anuradhapura,0.4421,12,0.6596,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2016_12_18_2,2016-12-18,Polonnaruwa,0.2822,12,0.5816,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2016_12_18_3,2016-12-18,Hambantota,,12,,2016,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2016_12_18_4,2016-12-18,Monaragala,0.291,12,0.6013,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2016_12_18_5,2016-12-18,Jaffna,0.3067,12,0.6617,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_01_01_0,2017-01-01,Matale,0.3543,1,0.6086,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_01_01_1,2017-01-01,Anuradhapura,0.4165,1,0.638,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_01_01_2,2017-01-01,Polonnaruwa,0.584,1,0.6904,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_01_01_3,2017-01-01,Hambantota,,1,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_01_01_4,2017-01-01,Monaragala,0.4229,1,0.6776,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_01_01_5,2017-01-01,Jaffna,0.3501,1,0.5986,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_01_17_0,2017-01-17,Matale,0.3406,1,0.6481,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_01_17_1,2017-01-17,Anuradhapura,0.4176,1,0.6244,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_01_17_2,2017-01-17,Polonnaruwa,0.4986,1,0.7131,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_01_17_3,2017-01-17,Hambantota,,1,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_01_17_4,2017-01-17,Monaragala,0.2882,1,0.5615,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_01_17_5,2017-01-17,Jaffna,0.2767,1,0.4841,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_02_02_0,2017-02-02,Matale,0.254,2,0.4916,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_02_02_1,2017-02-02,Anuradhapura,0.4471,2,0.6436,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_02_02_2,2017-02-02,Polonnaruwa,0.5348,2,0.6939,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_02_02_3,2017-02-02,Hambantota,0.411,2,0.62,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_02_02_4,2017-02-02,Monaragala,0.3196,2,0.5695,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_02_02_5,2017-02-02,Jaffna,0.3873,2,0.5632,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_02_18_0,2017-02-18,Matale,0.3585,2,0.5189,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_02_18_1,2017-02-18,Anuradhapura,0.4424,2,0.62,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_02_18_2,2017-02-18,Polonnaruwa,0.4882,2,0.6724,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_02_18_3,2017-02-18,Hambantota,0.339,2,0.6717,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_02_18_4,2017-02-18,Monaragala,0.4296,2,0.5855,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_02_18_5,2017-02-18,Jaffna,0.1524,2,0.2109,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_03_06_0,2017-03-06,Matale,0.2656,3,0.4807,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_03_06_1,2017-03-06,Anuradhapura,0.4296,3,0.5955,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_03_06_2,2017-03-06,Polonnaruwa,0.5019,3,0.6624,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_03_06_3,2017-03-06,Hambantota,,3,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_03_06_4,2017-03-06,Monaragala,0.5654,3,0.7134,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_03_06_5,2017-03-06,Jaffna,0.2907,3,0.5703,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_03_22_0,2017-03-22,Matale,0.2616,3,0.4149,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_03_22_1,2017-03-22,Anuradhapura,0.3264,3,0.6456,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_03_22_2,2017-03-22,Polonnaruwa,0.5126,3,0.6467,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_03_22_3,2017-03-22,Hambantota,,3,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_03_22_4,2017-03-22,Monaragala,0.403,3,0.6087,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_03_22_5,2017-03-22,Jaffna,0.3481,3,0.5612,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_04_07_0,2017-04-07,Matale,0.3478,4,0.5321,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_04_07_1,2017-04-07,Anuradhapura,0.3298,4,0.5819,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_04_07_2,2017-04-07,Polonnaruwa,0.3733,4,0.517,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_04_07_3,2017-04-07,Hambantota,0.3646,4,0.6735,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_04_07_4,2017-04-07,Monaragala,0.2862,4,0.4652,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_04_07_5,2017-04-07,Jaffna,0.3491,4,0.5987,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_04_23_0,2017-04-23,Matale,0.2437,4,0.3949,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_04_23_1,2017-04-23,Anuradhapura,0.3343,4,0.5876,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_04_23_2,2017-04-23,Polonnaruwa,0.317,4,0.5358,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_04_23_3,2017-04-23,Hambantota,,4,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_04_23_4,2017-04-23,Monaragala,0.3322,4,0.5825,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_04_23_5,2017-04-23,Jaffna,0.3093,4,0.7085,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_05_09_0,2017-05-09,Matale,0.2923,5,0.6219,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_05_09_1,2017-05-09,Anuradhapura,0.3161,5,0.5163,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_05_09_2,2017-05-09,Polonnaruwa,0.3596,5,0.6092,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_05_09_3,2017-05-09,Hambantota,,5,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_05_09_4,2017-05-09,Monaragala,0.3701,5,0.6236,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_05_09_5,2017-05-09,Jaffna,0.3116,5,0.6007,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_05_25_0,2017-05-25,Matale,0.2378,5,0.4017,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_05_25_1,2017-05-25,Anuradhapura,0.4576,5,0.6005,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_05_25_2,2017-05-25,Polonnaruwa,0.3165,5,0.5784,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_05_25_3,2017-05-25,Hambantota,,5,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_05_25_4,2017-05-25,Monaragala,0.5125,5,0.7232,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_05_25_5,2017-05-25,Jaffna,0.3315,5,0.4888,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_06_10_0,2017-06-10,Matale,0.3571,6,0.4859,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_06_10_1,2017-06-10,Anuradhapura,0.3182,6,0.644,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_06_10_2,2017-06-10,Polonnaruwa,0.3815,6,0.5901,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_06_10_3,2017-06-10,Hambantota,,6,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_06_10_4,2017-06-10,Monaragala,0.3669,6,0.5958,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_06_10_5,2017-06-10,Jaffna,0.4457,6,0.6722,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_06_26_0,2017-06-26,Matale,0.3086,6,0.4981,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_06_26_1,2017-06-26,Anuradhapura,0.484,6,0.6551,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_06_26_2,2017-06-26,Polonnaruwa,0.5473,6,0.7124,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_06_26_3,2017-06-26,Hambantota,,6,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_06_26_4,2017-06-26,Monaragala,0.3637,6,0.5893,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_06_26_5,2017-06-26,Jaffna,0.3467,6,0.5431,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_07_12_0,2017-07-12,Matale,0.2625,7,0.4724,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_07_12_1,2017-07-12,Anuradhapura,0.3842,7,0.5435,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_07_12_2,2017-07-12,Polonnaruwa,0.4108,7,0.5806,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_07_12_3,2017-07-12,Hambantota,,7,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_07_12_4,2017-07-12,Monaragala,0.2895,7,0.5375,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_07_12_5,2017-07-12,Jaffna,0.3461,7,0.4902,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_07_28_0,2017-07-28,Matale,0.2247,7,0.3799,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_07_28_1,2017-07-28,Anuradhapura,0.3458,7,0.6199,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_07_28_2,2017-07-28,Polonnaruwa,0.4314,7,0.6307,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_07_28_3,2017-07-28,Hambantota,,7,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_07_28_4,2017-07-28,Monaragala,0.3619,7,0.5744,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_07_28_5,2017-07-28,Jaffna,0.2855,7,0.5278,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_08_13_0,2017-08-13,Matale,0.3129,8,0.4989,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_08_13_1,2017-08-13,Anuradhapura,0.4761,8,0.6619,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_08_13_2,2017-08-13,Polonnaruwa,0.4542,8,0.6696,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_08_13_3,2017-08-13,Hambantota,0.3803,8,0.5935,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_08_13_4,2017-08-13,Monaragala,0.2606,8,0.4549,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_08_13_5,2017-08-13,Jaffna,0.1736,8,0.2972,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_08_29_0,2017-08-29,Matale,0.454,8,0.7182,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_08_29_1,2017-08-29,Anuradhapura,0.4114,8,0.6021,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_08_29_2,2017-08-29,Polonnaruwa,0.4028,8,0.5521,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_08_29_3,2017-08-29,Hambantota,,8,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_08_29_4,2017-08-29,Monaragala,0.3352,8,0.649,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_08_29_5,2017-08-29,Jaffna,0.3978,8,0.5466,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_09_14_0,2017-09-14,Matale,0.2484,9,0.5123,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_09_14_1,2017-09-14,Anuradhapura,0.5002,9,0.632,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_09_14_2,2017-09-14,Polonnaruwa,0.3697,9,0.4953,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_09_14_3,2017-09-14,Hambantota,,9,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_09_14_4,2017-09-14,Monaragala,0.4922,9,0.6559,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_09_14_5,2017-09-14,Jaffna,0.3179,9,0.6129,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_09_30_0,2017-09-30,Matale,0.3561,9,0.6512,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_09_30_1,2017-09-30,Anuradhapura,0.4471,9,0.652,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_09_30_2,2017-09-30,Polonnaruwa,0.3775,9,0.5328,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_09_30_3,2017-09-30,Hambantota,,9,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_09_30_4,2017-09-30,Monaragala,0.3543,9,0.5756,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_09_30_5,2017-09-30,Jaffna,0.2284,9,0.3645,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_10_16_0,2017-10-16,Matale,0.2242,10,0.4265,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_10_16_1,2017-10-16,Anuradhapura,0.3978,10,0.6602,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_10_16_2,2017-10-16,Polonnaruwa,0.3234,10,0.5966,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_10_16_3,2017-10-16,Hambantota,,10,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_10_16_4,2017-10-16,Monaragala,0.4734,10,0.7221,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_10_16_5,2017-10-16,Jaffna,0.3498,10,0.5671,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_11_01_0,2017-11-01,Matale,0.3408,11,0.5698,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_11_01_1,2017-11-01,Anuradhapura,0.4343,11,0.6433,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_11_01_2,2017-11-01,Polonnaruwa,0.3912,11,0.6049,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_11_01_3,2017-11-01,Hambantota,,11,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
2017_11_01_4,2017-11-01,Monaragala,0.4309,11,0.6489,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
2017_11_01_5,2017-11-01,Jaffna,0.3714,11,0.5704,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
2017_11_17_0,2017-11-17,Matale,0.2598,11,0.5773,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
2017_11_17_1,2017-11-17,Anuradhapura,0.3458,11,0.6737,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
2017_11_17_2,2017-11-17,Polonnaruwa,0.3405,11,0.6333,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
2017_11_17_3,2017-11-17,Hambantota,,11,,2017,"{""type"":""Point"",""coordinates"":[81.1185,6.1241]}"
